REF_DATE,GEO,DGUID,Products,Variables,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2020,Alberta,2016A000248,"Cobalt, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418327,12.4.4,0,,,,0
2022,Quebec,2016A000224,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421242,7.93.1,,..,,,0
2020,Alberta,2016A000248,"Copper, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418347,12.5.2,0,,,,0
2020,Alberta,2016A000248,"Copper, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418348,12.5.3,0,,,,0
2020,Alberta,2016A000248,"Copper, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418363,12.6.4,0,,,,0
2022,Ontario,2016A000235,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421523,8.93.1,,x,,,0
2020,Alberta,2016A000248,"Copper, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418383,12.7.2,0,,,,0
2020,Alberta,2016A000248,"Copper, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418401,12.8.4,0,,,,0
2022,Prairies region,2016A00014,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421804,9.93.1,,..,,,0
2020,Alberta,2016A000248,"Gold and silver bullion, crude and dore (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277418423,12.9.2,82,,,,0
2020,Alberta,2016A000248,"Gold and silver bullion, crude and dore (kilograms)",Closing inventories,Kilograms,192,units,0,v1277418424,12.9.3,,x,,,0
2020,Alberta,2016A000248,"Gold and silver bullion, crude and dore (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418164,12.10.4,6269,,,,0
2022,Manitoba,2016A000246,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277417870,10.93.1,,x,,,0
2020,Alberta,2016A000248,"Gold, concentrates (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277418185,12.11.2,0,,,,0
2020,Alberta,2016A000248,"Gold, concentrates (kilograms)",Closing inventories,Kilograms,192,units,0,v1277418186,12.11.3,0,,,,0
2020,Alberta,2016A000248,"Gold, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418211,12.12.4,0,,,,0
2022,Saskatchewan,2016A000247,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418151,11.93.1,0,,,,0
2020,Alberta,2016A000248,"Gold, recoverable (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277418229,12.13.2,82,,,,0
2020,Alberta,2016A000248,"Gold, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418254,12.14.4,6196,,,,0
2022,Alberta,2016A000248,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418432,12.93.1,,x,,,0
2020,Alberta,2016A000248,"Ilmenite, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418272,12.15.2,0,,,,0
2020,Alberta,2016A000248,"Ilmenite, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418273,12.15.3,0,,,,0
2020,Alberta,2016A000248,"Ilmenite, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418282,12.16.4,0,,,,0
2022,British Columbia,2016A000259,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418713,13.93.1,36353,,,,0
2020,Alberta,2016A000248,"Ilmenite, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418284,12.17.2,0,,,,0
2020,Alberta,2016A000248,"Ilmenite, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418285,12.18.4,,..,,,0
2022,Yukon,2016A000260,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418994,14.93.1,0,,,,0
2020,Alberta,2016A000248,"Iron, agglomerates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418287,12.19.2,0,,,,0
2020,Alberta,2016A000248,"Iron, agglomerates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418288,12.19.3,0,,,,0
2020,Alberta,2016A000248,"Iron, agglomerates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418290,12.20.4,0,,,,0
2022,Northwest Territories,2016A000261,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419275,15.93.1,0,,,,0
2020,Alberta,2016A000248,"Iron, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418292,12.21.2,0,,,,0
2020,Alberta,2016A000248,"Iron, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418293,12.21.3,0,,,,0
2020,Alberta,2016A000248,"Iron, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418294,12.22.4,0,,,,0
2022,Nunavut,2016A000262,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419556,16.93.1,0,,,,0
2020,Alberta,2016A000248,"Iron, remelt (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418296,12.23.2,0,,,,0
2020,Alberta,2016A000248,"Iron, remelt (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418297,12.24.4,0,,,,0
2023,Canada,2016A000011124,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277417589,1.93.1,1820426,,p,,0
2020,Alberta,2016A000248,"Lead, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418299,12.25.2,0,,,,0
2020,Alberta,2016A000248,"Lead, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418300,12.25.3,0,,,,0
2020,Alberta,2016A000248,"Lead, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418301,12.26.4,0,,,,0
2023,Atlantic region,2016A00011,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419837,2.93.1,,..,p,,0
2020,Alberta,2016A000248,"Lead, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418303,12.27.2,0,,,,0
2020,Alberta,2016A000248,"Lead, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418304,12.28.4,0,,,,0
2023,Newfoundland and Labrador,2016A000210,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420118,3.93.1,0,,p,,0
2020,Alberta,2016A000248,"Lithium, recoverable (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277418306,12.29.2,0,,,,0
2020,Alberta,2016A000248,"Lithium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418309,12.30.4,0,,,,0
2023,Prince Edward Island,2016A000211,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420399,4.93.1,0,,p,,0
2020,Alberta,2016A000248,"Molybdenum, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418311,12.31.2,0,,,,0
2020,Alberta,2016A000248,"Molybdenum, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418312,12.31.3,0,,,,0
2020,Alberta,2016A000248,"Molybdenum, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418313,12.32.4,0,,,,0
2023,Nova Scotia,2016A000212,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420680,5.93.1,0,,p,,0
2020,Alberta,2016A000248,"Molybdenum, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418315,12.33.2,0,,,,0
2020,Alberta,2016A000248,"Molybdenum, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418316,12.34.4,0,,,,0
2023,New Brunswick,2016A000213,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277420961,6.93.1,,x,p,,0
2020,Alberta,2016A000248,"Nickel, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418318,12.35.2,0,,,,0
2020,Alberta,2016A000248,"Nickel, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418319,12.35.3,0,,,,0
2020,Alberta,2016A000248,"Nickel, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418320,12.36.4,0,,,,0
2023,Quebec,2016A000224,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421242,7.93.1,,..,,,0
2020,Alberta,2016A000248,"Nickel, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418322,12.37.2,0,,,,0
2020,Alberta,2016A000248,"Nickel, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418323,12.38.4,0,,,,0
2023,Ontario,2016A000235,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421523,8.93.1,,x,p,,0
2020,Alberta,2016A000248,"Niobium, concentrates (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277418325,12.39.2,0,,,,0
2020,Alberta,2016A000248,"Niobium, concentrates (kilograms)",Closing inventories,Kilograms,192,units,0,v1277418326,12.39.3,0,,,,0
2020,Alberta,2016A000248,"Niobium, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418328,12.40.4,0,,,,0
2023,Prairies region,2016A00014,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277421804,9.93.1,,..,p,,0
2020,Alberta,2016A000248,"Niobium, recoverable (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277418330,12.41.2,0,,,,0
2020,Alberta,2016A000248,"Niobium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418331,12.42.4,0,,,,0
2023,Manitoba,2016A000246,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277417870,10.93.1,,x,p,,0
2020,Alberta,2016A000248,"Palladium, concentrates (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277418333,12.43.2,0,,,,0
2020,Alberta,2016A000248,"Palladium, concentrates (kilograms)",Closing inventories,Kilograms,192,units,0,v1277418334,12.43.3,0,,,,0
2020,Alberta,2016A000248,"Palladium, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418335,12.44.4,0,,,,0
2023,Saskatchewan,2016A000247,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418151,11.93.1,0,,p,,0
2020,Alberta,2016A000248,"Platinum group, recoverable (grams)",Quantity shipped,Grams,147,units,0,v1277418337,12.45.2,0,,,,0
2023,Alberta,2016A000248,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418432,12.93.1,,x,p,,0
2020,Alberta,2016A000248,"Iridium, recoverable (grams)",Quantity shipped,Grams,147,units,0,v1277418339,12.46.2,0,,,,0
2023,British Columbia,2016A000259,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418713,13.93.1,52032,,p,,0
2020,Alberta,2016A000248,"Palladium, recoverable (grams)",Quantity shipped,Grams,147,units,0,v1277418341,12.47.2,0,,,,0
2023,Yukon,2016A000260,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277418994,14.93.1,0,,p,,0
2020,Alberta,2016A000248,"Platinum, recoverable (grams)",Quantity shipped,Grams,147,units,0,v1277418343,12.48.2,0,,,,0
2023,Northwest Territories,2016A000261,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419275,15.93.1,0,,p,,0
2020,Alberta,2016A000248,"Rhodium, recoverable (grams)",Quantity shipped,Grams,147,units,0,v1277418345,12.49.2,0,,,,0
2023,Nunavut,2016A000262,"Lime, quicklime (tonnes)",Quantity produced,Tonnes,287,units,0,v1277419556,16.93.1,0,,p,,0
2020,Alberta,2016A000248,"Ruthenium, recoverable (grams)",Quantity shipped,Grams,147,units,0,v1277418350,12.50.2,0,,,,0
2020,Alberta,2016A000248,"Platinum group, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418351,12.51.4,0,,,,0
2020,Alberta,2016A000248,"Iridium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418352,12.52.4,0,,,,0
2020,Alberta,2016A000248,"Palladium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418353,12.53.4,0,,,,0
2020,Alberta,2016A000248,"Platinum, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418354,12.54.4,0,,,,0
2020,Alberta,2016A000248,"Rhodium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418355,12.55.4,0,,,,0
2020,Alberta,2016A000248,"Ruthenium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418356,12.56.4,0,,,,0
2019,Canada,2016A000011124,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277417405,1.138.1,93325885,,,,0
2020,Alberta,2016A000248,"Silver, concentrates (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277418358,12.57.2,0,,,,0
2020,Alberta,2016A000248,"Silver, concentrates (kilograms)",Closing inventories,Kilograms,192,units,0,v1277418359,12.57.3,0,,,,0
2020,Alberta,2016A000248,"Silver, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418360,12.58.4,0,,,,0
2019,Atlantic region,2016A00011,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277419653,2.138.1,,..,,,0
2020,Alberta,2016A000248,"Silver, recoverable (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277418362,12.59.2,0,,,,0
2020,Alberta,2016A000248,"Silver, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418364,12.60.4,0,,,,0
2019,Newfoundland and Labrador,2016A000210,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277419934,3.138.1,,x,,,0
2020,Alberta,2016A000248,"Spodumene, concentrates (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277418366,12.61.2,0,,,,0
2020,Alberta,2016A000248,"Spodumene, concentrates (kilograms)",Closing inventories,Kilograms,192,units,0,v1277418367,12.61.3,0,,,,0
2020,Alberta,2016A000248,"Spodumene, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418368,12.62.4,0,,,,0
2019,Prince Edward Island,2016A000211,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277420215,4.138.1,0,,,,0
2020,Alberta,2016A000248,"Tantalum, concentrates (kilograms)",Quantity shipped,Kilograms,192,units,0,v1277418370,12.63.2,0,,,,0
2020,Alberta,2016A000248,"Tantalum, concentrates (kilograms)",Closing inventories,Kilograms,192,units,0,v1277418371,12.63.3,0,,,,0
2020,Alberta,2016A000248,"Tantalum, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418372,12.64.4,0,,,,0
2019,Nova Scotia,2016A000212,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277420496,5.138.1,664726,,,,0
2020,Alberta,2016A000248,"Titanium dioxide, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418374,12.65.2,0,,,,0
2020,Alberta,2016A000248,"Titanium dioxide, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418375,12.66.4,0,,,,0
2019,New Brunswick,2016A000213,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277420777,6.138.1,,x,,,0
2020,Alberta,2016A000248,"Uranium, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418377,12.67.2,0,,,,0
2020,Alberta,2016A000248,"Uranium, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418378,12.67.3,0,,,,0
2020,Alberta,2016A000248,"Uranium, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418379,12.68.4,0,,,,0
2019,Quebec,2016A000224,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277421058,7.138.1,31275582,,,,0
2020,Alberta,2016A000248,"Uranium, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418381,12.69.2,0,,,,0
2020,Alberta,2016A000248,"Uranium, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418384,12.70.4,0,,,,0
2019,Ontario,2016A000235,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277421339,8.138.1,46686573,,,,0
2020,Alberta,2016A000248,"Zinc, concentrates (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418386,12.71.2,0,,,,0
2020,Alberta,2016A000248,"Zinc, concentrates (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418387,12.71.3,0,,,,0
2020,Alberta,2016A000248,"Zinc, concentrates (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418388,12.72.4,0,,,,0
2019,Prairies region,2016A00014,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277421620,9.138.1,,..,,,0
2020,Alberta,2016A000248,"Zinc, recoverable (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418390,12.73.2,0,,,,0
2020,Alberta,2016A000248,"Zinc, recoverable (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418391,12.74.4,0,,,,0
2020,Alberta,2016A000248,Non-metals (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418392,12.75.4,83796,,,,0
2019,Manitoba,2016A000246,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277417686,10.138.1,3326235,,,,0
2020,Alberta,2016A000248,Barite (tonnes),Quantity shipped,Tonnes,287,units,0,v1277418394,12.76.2,0,,,,0
2020,Alberta,2016A000248,Barite (tonnes),Closing inventories,Tonnes,287,units,0,v1277418395,12.76.3,0,,,,0
2020,Alberta,2016A000248,Barite (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418396,12.77.4,0,,,,0
2019,Saskatchewan,2016A000247,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277417967,11.138.1,0,,,,0
2020,Alberta,2016A000248,Diamonds (carats),Quantity shipped,Carats,399,units,0,v1277418398,12.78.2,0,,,,0
2020,Alberta,2016A000248,Diamonds (carats),Closing inventories,Carats,399,units,0,v1277418399,12.78.3,0,,,,0
2020,Alberta,2016A000248,Diamonds (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418400,12.79.4,0,,,,0
2019,Alberta,2016A000248,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277418248,12.138.1,,x,,,0
2020,Alberta,2016A000248,Gemstones (kilograms),Quantity shipped,Kilograms,192,units,0,v1277418411,12.84.2,,x,,,0
2020,Alberta,2016A000248,Gemstones (kilograms),Closing inventories,Kilograms,192,units,0,v1277418412,12.84.3,,x,,,0
2020,Alberta,2016A000248,Gemstones (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418413,12.85.4,,x,,,0
2019,British Columbia,2016A000259,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277418529,13.138.1,678130,,,,0
2020,Alberta,2016A000248,Graphite (tonnes),Quantity shipped,Tonnes,287,units,0,v1277418415,12.86.2,0,,,,0
2020,Alberta,2016A000248,Graphite (tonnes),Closing inventories,Tonnes,287,units,0,v1277418416,12.86.3,0,,,,0
2020,Alberta,2016A000248,Graphite (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418417,12.87.4,0,,,,0
2019,Yukon,2016A000260,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277418810,14.138.1,0,,,,0
2020,Alberta,2016A000248,Gypsum (tonnes),Quantity shipped,Tonnes,287,units,0,v1277418419,12.88.2,0,,,,0
2020,Alberta,2016A000248,Gypsum (tonnes),Closing inventories,Tonnes,287,units,0,v1277418420,12.88.3,0,,,,0
2020,Alberta,2016A000248,Gypsum (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418421,12.89.4,0,,,,0
2019,Northwest Territories,2016A000261,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277419091,15.138.1,0,,,,0
2020,Alberta,2016A000248,Gypsum anhydrite (tonnes),Quantity shipped,Tonnes,287,units,0,v1277418426,12.90.2,0,,,,0
2020,Alberta,2016A000248,Gypsum anhydrite (tonnes),Closing inventories,Tonnes,287,units,0,v1277418427,12.90.3,0,,,,0
2020,Alberta,2016A000248,Gypsum anhydrite (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418428,12.91.4,0,,,,0
2019,Nunavut,2016A000262,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277419372,16.138.1,0,,,,0
2020,Alberta,2016A000248,Marl (tonnes),Quantity shipped,Tonnes,287,units,0,v1277418166,12.100.2,0,,,,0
2020,Alberta,2016A000248,Marl (tonnes),Closing inventories,Tonnes,287,units,0,v1277418167,12.100.3,0,,,,0
2020,Alberta,2016A000248,Marl (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418168,12.101.4,0,,,,0
2020,Canada,2016A000011124,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277417405,1.138.1,96057609,,,,0
2020,Alberta,2016A000248,Mica (tonnes),Quantity shipped,Tonnes,287,units,0,v1277418170,12.102.2,0,,,,0
2020,Alberta,2016A000248,Mica (tonnes),Closing inventories,Tonnes,287,units,0,v1277418171,12.102.3,0,,,,0
2020,Alberta,2016A000248,Mica (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418172,12.103.4,0,,,,0
2020,Atlantic region,2016A00011,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277419653,2.138.1,,..,,,0
2020,Alberta,2016A000248,Peat (tonnes),Quantity shipped,Tonnes,287,units,0,v1277418178,12.106.2,279021,,,,0
2020,Alberta,2016A000248,Peat (tonnes),Closing inventories,Tonnes,287,units,0,v1277418179,12.106.3,186482,,,,0
2020,Alberta,2016A000248,Peat (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418180,12.107.4,64002,,,,0
2020,Newfoundland and Labrador,2016A000210,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277419934,3.138.1,,x,,,0
2020,Alberta,2016A000248,"Potash, muriate of potash (MOP) (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418188,12.110.2,0,,,,0
2020,Alberta,2016A000248,"Potash, muriate of potash (MOP) (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418189,12.110.3,0,,,,0
2020,Prince Edward Island,2016A000211,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277420215,4.138.1,0,,,,0
2020,Alberta,2016A000248,"Potash, potassium oxide (K2O) (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418182,12.108.2,0,,,,0
2020,Alberta,2016A000248,"Potash, potassium oxide (K2O) (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418183,12.108.3,0,,,,0
2020,Alberta,2016A000248,"Potash, muriate of potash (MOP) (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418190,12.111.4,0,,,,0
2020,Nova Scotia,2016A000212,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277420496,5.138.1,,x,,,0
2020,Alberta,2016A000248,Potassium sulphate (tonnes),Quantity shipped,Tonnes,287,units,0,v1277418192,12.112.2,0,,,,0
2020,Alberta,2016A000248,Potassium sulphate (tonnes),Closing inventories,Tonnes,287,units,0,v1277418193,12.112.3,0,,,,0
2020,Alberta,2016A000248,Potassium sulphate (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418194,12.113.4,0,,,,0
2020,New Brunswick,2016A000213,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277420777,6.138.1,,x,,,0
2020,Alberta,2016A000248,Pumice (tonnes),Quantity shipped,Tonnes,287,units,0,v1277418196,12.114.2,0,,,,0
2020,Alberta,2016A000248,Pumice (tonnes),Closing inventories,Tonnes,287,units,0,v1277418197,12.114.3,0,,,,0
2020,Alberta,2016A000248,Pumice (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418198,12.115.4,0,,,,0
2020,Quebec,2016A000224,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277421058,7.138.1,,x,,,0
2020,Alberta,2016A000248,Salt (tonnes),Quantity shipped,Tonnes,287,units,0,v1277418200,12.116.2,84111,,,,0
2020,Alberta,2016A000248,Salt (tonnes),Closing inventories,Tonnes,287,units,0,v1277418201,12.116.3,,x,,,0
2020,Ontario,2016A000235,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277421339,8.138.1,51209656,,,,0
2020,Alberta,2016A000248,"Salt, fine vaccum (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418203,12.117.2,,x,,,0
2020,Alberta,2016A000248,"Salt, fine vaccum (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418204,12.117.3,,x,,,0
2020,Prairies region,2016A00014,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277421620,9.138.1,,..,,,0
2020,Alberta,2016A000248,"Salt, in brine (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418206,12.118.2,,x,,,0
2020,Alberta,2016A000248,"Salt, in brine (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418207,12.118.3,,x,,,0
2020,Manitoba,2016A000246,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277417686,10.138.1,3161156,,,,0
2020,Alberta,2016A000248,"Salt, rock (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418209,12.119.2,0,,,,0
2020,Alberta,2016A000248,"Salt, rock (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418210,12.119.3,0,,,,0
2020,Alberta,2016A000248,Salt (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418212,12.120.4,,x,,,0
2020,Alberta,2016A000248,"Salt, fine vaccum (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418213,12.121.4,,x,,,0
2020,Alberta,2016A000248,"Salt, in brine (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418214,12.122.4,,x,,,0
2020,Alberta,2016A000248,"Salt, rock (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418215,12.123.4,0,,,,0
2020,Saskatchewan,2016A000247,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277417967,11.138.1,0,,,,0
2020,Alberta,2016A000248,Serpentine (tonnes),Quantity shipped,Tonnes,287,units,0,v1277418231,12.130.2,0,,,,0
2020,Alberta,2016A000248,Serpentine (tonnes),Closing inventories,Tonnes,287,units,0,v1277418232,12.130.3,0,,,,0
2020,Alberta,2016A000248,Serpentine (Thousands of dollars),Value of shipments,Thousands of dollars,284,units,0,v1277418233,12.131.4,0,,,,0
2020,Alberta,2016A000248,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277418248,12.138.1,,x,,,0
2020,Alberta,2016A000248,"Soapstone, pyrophyllite and talc (tonnes)",Quantity shipped,Tonnes,287,units,0,v1277418235,12.132.2,0,,,,0
2020,Alberta,2016A000248,"Soapstone, pyrophyllite and talc (tonnes)",Closing inventories,Tonnes,287,units,0,v1277418236,12.132.3,0,,,,0
2020,Alberta,2016A000248,"Soapstone, pyrophyllite and talc  (Thousands of dollars)",Value of shipments,Thousands of dollars,284,units,0,v1277418237,12.133.4,0,,,,0
2020,British Columbia,2016A000259,Limestone (tonnes),Quantity produced,Tonnes,287,units,0,v1277418529,13.138.1,1051354,,,,0
